real main.PPLD_long[90,8] =
1,            3.77264870155595E-50,       3.74191022329261E-122,      2.80430986267983E-29,       8.7781645269567E-06,        7.18317269171181E-157,      3.97888697318347E-13,       3.97888697318347E-13,       
0,            1.13442051917094E-28,       9.8128942509226E-82,        1.02145441030141E-14,       0.058228128286347,          7.60578633917031E-97,       1.3677051868123E-05,        1.3677051868123E-05,        
0,            5.40197799313799E-19,       6.4361325414395E-62,        1.15037573398113E-08,       0.392682565464126,          1.69022993359634E-68,       6.56427262044362E-03,       6.56427262044362E-03,       
0,            2.02800528862924E-13,       1.43187336039266E-49,       1.7803794393525E-05,        0.354383000880306,          2.04996365400835E-51,       8.83754689506125E-02,       8.83754689506125E-02,       
0,            7.80657692536556E-10,       5.67541409113679E-41,       1.2402763019585E-03,        0.143109853474032,          6.7878414863633E-40,        0.23998326872275,           0.23998326872275,           
0,            2.20277002061648E-07,       1.39348788181337E-34,       1.54908283506469E-02,       3.98322135560912E-02,       1.32273554438302E-31,       0.280556360796496,          0.280556360796496,          
0,            1.19891647791723E-05,       1.26269087907128E-29,       6.76134927455549E-02,       9.26125230706861E-03,       2.20083673095636E-25,       0.201493187453848,          0.201493187453848,          
0,            2.15541745939102E-04,       1.16256122893031E-25,       0.148493261533696,          1.97890009859166E-03,       1.40644394398159E-20,       0.107344380680661,          0.107344380680661,          
0,            1.77217571495226E-03,       2.03111600607615E-22,       0.203797617978732,          4.08939242999465E-04,       8.65627929281661E-17,       0.047290766955314,          0.047290766955314,          
0,            8.21584992575148E-03,       1.01419702126234E-19,       0.200457890275428,          8.41007079207794E-05,       9.32860401882273E-14,       1.84144751811757E-02,       1.84144751811757E-02,       
0,            2.47363184757522E-02,       1.91783220864298E-17,       0.15475332364627,           1.74986086231591E-05,       2.6457487439403E-11,        6.61386313646463E-03,       6.61386313646463E-03,       
0,            5.34014201880219E-02,       1.67874661129315E-15,       9.98182990469213E-02,       3.71900471366825E-06,       2.63496278414152E-09,       2.2540296858734E-03,        2.2540296858734E-03,        
0,            8.87907909271281E-02,       7.88398753651062E-14,       5.62341345453051E-02,       8.11800577346838E-07,       1.13730923749155E-07,       7.43118120148869E-04,       7.43118120148869E-04,       
0,            0.119893205239203,          2.22033929829702E-12,       2.85771625879223E-02,       1.82544896197449E-07,       2.49025648621452E-06,       2.40209945405973E-04,       2.40209945405973E-04,       
0,            0.136851905365698,          4.08526488950052E-11,       1.34173719969376E-02,       4.23461533852849E-08,       3.11992740609981E-05,       7.68590759327866E-05,       7.68590759327866E-05,       
0,            0.136194952628905,          5.25207351945639E-10,       5.92654404200837E-03,       1.01387822637404E-08,       2.45625199252775E-04,       2.45095447191624E-05,       2.45095447191624E-05,       
0,            0.121069430809061,          4.97732643262077E-09,       2.49715254791304E-03,       2.50508277632755E-09,       1.30861003106995E-03,       7.82806813348677E-06,       7.82806813348677E-06,       
0,            9.79967713572127E-02,       3.63067527758206E-08,       1.01455587905445E-03,       6.3839925889873E-10,        5.00677318299898E-03,       2.51310215194252E-06,       2.51310215194252E-06,       
0,            7.33485674773729E-02,       2.11177282682715E-07,       4.00836110278434E-04,       1.67673058640695E-10,       1.44362547578016E-02,       8.13081150167717E-07,       8.13081150167717E-07,       
0,            5.14057447048309E-02,       1.00844180875834E-06,       1.55034537744813E-04,       4.53461795686693E-11,       3.26344164654634E-02,       2.65611009966407E-07,       2.65611009966407E-07,       
0,            3.40821761801424E-02,       4.05108213760926E-06,       5.90182942589036E-05,       1.26153025489232E-11,       5.97649794849358E-02,       8.77274848769522E-08,       8.77274848769522E-08,       
0,            0.021558586717637,          1.39734307358676E-05,       2.22081751266212E-05,       3.60655758322885E-12,       9.11276815799846E-02,       2.93236953899229E-08,       2.93236953899229E-08,       
0,            0.013102551968507,          4.21103962098081E-05,       8.28937836330297E-06,       1.05848043981812E-12,       0.118383376795452,          9.92614817756162E-09,       9.92614817756162E-09,       
0,            7.69668584374904E-03,       1.1253065252562E-04,        3.07784171932421E-06,       3.18588396057346E-13,       0.133613448690326,          3.40414978760357E-09,       3.40414978760357E-09,       
0,            4.39168646093771E-03,       2.70074469398831E-04,       1.13944284118562E-06,       9.82443535478692E-14,       0.133219198258769,          1.18307987655498E-09,       1.18307987655498E-09,       
